2026-04-29 17:18:18,972 | INFO | main | Initializing database...
2026-05-23 13:18:20,174 | ERROR | sync_service | Failed to sync insights for post 18089855887321402: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/18089855887321402/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:20,174 | INFO | sync_service | Post saved: 17952055330919778
2026-05-23 13:18:20,174 | INFO | sync_service | Fetching insights for post: 17952055330919778
2026-05-23 13:18:20,831 | WARNING | meta_client | Operation 'get_media_insights:17952055330919778' failed on attempt 1/3. Retrying in 1.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17952055330919778/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:22,439 | WARNING | meta_client | Operation 'get_media_insights:17952055330919778' failed on attempt 2/3. Retrying in 2.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17952055330919778/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:25,092 | ERROR | meta_client | Operation 'get_media_insights:17952055330919778' failed after 3 attempts: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17952055330919778/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:25,093 | ERROR | sync_service | Failed to sync insights for post 17952055330919778: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17952055330919778/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:25,094 | INFO | sync_service | Post saved: 17934954896160706
2026-05-23 13:18:25,094 | INFO | sync_service | Fetching insights for post: 17934954896160706
2026-05-23 13:18:26,527 | WARNING | meta_client | Operation 'get_media_insights:17934954896160706' failed on attempt 1/3. Retrying in 1.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17934954896160706/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:28,180 | WARNING | meta_client | Operation 'get_media_insights:17934954896160706' failed on attempt 2/3. Retrying in 2.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17934954896160706/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:30,817 | ERROR | meta_client | Operation 'get_media_insights:17934954896160706' failed after 3 attempts: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17934954896160706/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:30,817 | ERROR | sync_service | Failed to sync insights for post 17934954896160706: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17934954896160706/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:30,818 | INFO | sync_service | Post saved: 17875588466701753
2026-05-23 13:18:30,818 | INFO | sync_service | Fetching insights for post: 17875588466701753
2026-05-23 13:18:31,458 | WARNING | meta_client | Operation 'get_media_insights:17875588466701753' failed on attempt 1/3. Retrying in 1.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17875588466701753/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:33,118 | WARNING | meta_client | Operation 'get_media_insights:17875588466701753' failed on attempt 2/3. Retrying in 2.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17875588466701753/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:35,848 | ERROR | meta_client | Operation 'get_media_insights:17875588466701753' failed after 3 attempts: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17875588466701753/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:35,849 | ERROR | sync_service | Failed to sync insights for post 17875588466701753: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17875588466701753/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:35,849 | INFO | sync_service | Post saved: 18002804026445081
2026-05-23 13:18:35,850 | INFO | sync_service | Fetching insights for post: 18002804026445081
2026-05-23 13:18:36,419 | WARNING | meta_client | Operation 'get_media_insights:18002804026445081' failed on attempt 1/3. Retrying in 1.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/18002804026445081/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:38,048 | WARNING | meta_client | Operation 'get_media_insights:18002804026445081' failed on attempt 2/3. Retrying in 2.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/18002804026445081/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:40,672 | ERROR | meta_client | Operation 'get_media_insights:18002804026445081' failed after 3 attempts: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/18002804026445081/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:40,672 | ERROR | sync_service | Failed to sync insights for post 18002804026445081: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/18002804026445081/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 13:18:40,673 | INFO | sync_service | Post saved: 17938966907132068
2026-05-23 13:18:40,673 | INFO | sync_service | Fetching insights for post: 17938966907132068
2026-05-23 13:18:41,305 | WARNING | meta_client | Operation 'get_media_insights:17938966907132068' failed on attempt 1/3. Retrying in 1.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17938966907132068/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRvkQjuTtRNpks0jcXG4WZBabdoqA4MyZAYeFGJTp3BsqiTWGpFyxPk13tYiL3y81emCJ2dDYQzBLvi2ucWIFGhVd9ZCVqUZCw64mhBmu8NX37sZAYb8CmphHyp5wBbVWNT1IAxJDI7inSEcmLIbQAxkW1U8WK4WYyheun6XCZA3BMHxVJ23LYJdTbzVzOamlTjV90rB0mdtZB2HDMZAW8VwMdGZCkSIPhgujrKP1cQU9EFFDhxqIEi1jxvY4F7oxzYS3EzogQ0kizVOG9
2026-05-23 14:12:53,842 | INFO | sync_service | Fetching account profile...
2026-05-23 14:12:54,997 | INFO | sync_service | Fetching recent media...
2026-05-23 14:12:56,489 | INFO | sync_service | Retrieved 20 posts for account dentalb_ku
2026-05-23 14:12:56,500 | INFO | sync_service | Account saved: dentalb_ku (id=17841409576371357)
2026-05-23 14:12:56,501 | INFO | sync_service | Post saved: 18171459604377771
2026-05-23 14:12:56,501 | INFO | sync_service | Fetching insights for post: 18171459604377771
2026-05-23 14:12:57,259 | WARNING | meta_client | Operation 'get_media_insights:18171459604377771' failed on attempt 1/3. Retrying in 1.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/18171459604377771/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-23 14:12:59,092 | WARNING | meta_client | Operation 'get_media_insights:18171459604377771' failed on attempt 2/3. Retrying in 2.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/18171459604377771/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-23 14:13:02,266 | ERROR | meta_client | Operation 'get_media_insights:18171459604377771' failed after 3 attempts: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/18171459604377771/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-23 14:13:02,266 | ERROR | sync_service | Failed to sync insights for post 18171459604377771: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/18171459604377771/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-23 14:13:02,267 | INFO | sync_service | Post saved: 17861066040071611
2026-05-23 14:13:02,267 | INFO | sync_service | Fetching insights for post: 17861066040071611
2026-05-23 14:13:03,081 | WARNING | meta_client | Operation 'get_media_insights:17861066040071611' failed on attempt 1/3. Retrying in 1.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17861066040071611/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-23 14:13:05,746 | WARNING | meta_client | Operation 'get_media_insights:17861066040071611' failed on attempt 2/3. Retrying in 2.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17861066040071611/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-23 14:13:09,327 | ERROR | meta_client | Operation 'get_media_insights:17861066040071611' failed after 3 attempts: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17861066040071611/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-23 14:13:09,328 | ERROR | sync_service | Failed to sync insights for post 17861066040071611: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17861066040071611/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-23 14:13:09,328 | INFO | sync_service | Post saved: 17980298879439026
2026-05-23 14:13:09,329 | INFO | sync_service | Fetching insights for post: 17980298879439026
2026-05-23 14:13:10,246 | WARNING | meta_client | Operation 'get_media_insights:17980298879439026' failed on attempt 1/3. Retrying in 1.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17980298879439026/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-23 14:13:11,989 | WARNING | meta_client | Operation 'get_media_insights:17980298879439026' failed on attempt 2/3. Retrying in 2.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17980298879439026/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-23 14:13:14,851 | ERROR | meta_client | Operation 'get_media_insights:17980298879439026' failed after 3 attempts: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17980298879439026/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-23 14:13:14,851 | ERROR | sync_service | Failed to sync insights for post 17980298879439026: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/17980298879439026/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
2026-05-23 14:13:14,852 | INFO | sync_service | Post saved: 18089855887321402
2026-05-23 14:13:14,853 | INFO | sync_service | Fetching insights for post: 18089855887321402
2026-05-23 14:13:15,574 | WARNING | meta_client | Operation 'get_media_insights:18089855887321402' failed on attempt 1/3. Retrying in 1.0s. Error: 400 Client Error: Bad Request for url: https://graph.facebook.com/v18.0/18089855887321402/insights?metric=likes%2Ccomments%2Cshares%2Csaved%2Creach%2Cimpressions&access_token=EAAQ6YYriC44BRknYPmqWAO02NFJpLv3CNQfMmzVIN2iAIa7QlYQSHQHr2TmQMYNemtBcP9pzhZB4vqiw9euH0JKAPKLpLNgzX4O1tzYCjHsZAmW3zQZBYstIRnzx7ykAJDsYv1HDtxLEEt0IbCV6ffqDbotXO9IJZBSWq6iJ0ZCVt1EgyJgg3EfXmlvi62immTUfwHagkbPnbC9cVyTBWgz5sfmfAheQ2u3SjxZA4fxAR1BaLkjh7WZBcDD1WPZClbhkGMKnmp6JSZCVZA1RGI4J74Oarm
